File,Song_duration,Song_title,Artist,Format
1405,223.0,The_Real_,The_Daily_Supplement,mp3
1413,452.0,6,The_Heavy_Sandwich,mp3
1421,624.0,Think,The_Maykers,mp3
1429,209.0,Sweet_Little_Miss_Blue_Eyes,The_Pluckin_Grassholes,mp3
1437,223.0,Skatanic__,The_Ska_Rockets,mp3
1445,108.0,Warm_Gun,The_Wash,mp3
1453,560.0,Bad_Santa_Jam_5,Tricycle_Side_Project,mp3
1461,402.0,Kiss,Vertigo_Jazz_Project,mp3
1469,219.0,Prove_It_All_To_You,Whitey_Morgan_and_the_78s,mp3
1477,211.0,Hot_Pizazz,Yo_Mamas_Big_Fat_Booty_Band,mp3
1485,315.0,lucky_day,bad_apples,mp3
1493,97.0,Banter__Crowd_Chant,pert_near_sandstone,mp3
